x_acc;y_acc;z_acc
8.87122;0.58804;1.93808
8.89518;0.81322;2.13451
8.81373;0.92341;2.32615
8.7227;1.0528;2.36926
8.56939;1.1055;2.46029
8.49753;1.163;2.58965
8.49274;1.2444;2.61839
8.53586;1.3306;2.50341
8.6173;1.4217;2.41238
8.76582;1.4887;2.25428
9.0437;1.5223;2.25907
9.31678;1.551;2.36447
9.64736;1.5462;2.27344
10.0738;1.484;2.09139
10.5145;1.369;1.99557
10.9026;1.2205;2.01952
11.2859;1.0192;2.00036
11.5733;0.77489;1.85184
11.741;0.62637;1.63625
11.8129;0.52097;1.49252
11.7506;0.41078;1.5021
11.6164;0.37245;1.59792
11.4727;0.35808;1.67457
11.3577;0.34849;1.63625
11.2763;0.31975;1.49731
11.2092;0.34849;1.37754
11.1182;0.42994;1.31046
11.0224;0.51618;1.34879
10.9936;0.54492;1.39191
11.0846;0.46348;1.53564
11.3529;0.24309;1.89975
11.7362;-0.04436;2.43634
12.1051;-0.38452;3.04
12.5411;-0.79654;3.37536
12.8621;-1.1798;3.2508
12.9052;-1.3283;2.73817
12.8333;-1.2565;1.93808
12.4453;-0.78696;1.20985
11.9422;-0.02999;0.71638
11.6116;0.84675;0.5487
11.4248;1.8001;0.46246
11.2859;2.7248;0.56307
11.0894;3.453;0.80262
10.9122;3.6447;0.97989
10.687;3.5488;1.52126
10.1983;3.0554;2.37405
9.71922;2.1882;3.49035
9.06286;1.1965;4.6306
8.40171;0.08978;5.35403
8.09988;-0.89715;5.77084
8.10946;-1.635;5.74689
8.21007;-1.7068;5.38757
8.67;-1.3188;4.92284
9.29283;-0.74384;4.41979
9.87253;-0.10665;3.9407
10.4187;0.51139;3.60054
10.6487;1.0815;3.58617
10.5241;1.5175;3.86883
10.1983;1.7331;4.31439
9.60424;1.757;4.86056
8.8856;1.7379;5.27737
8.04718;1.5271;5.80917
7.41956;1.1821;6.06788
6.974;0.74614;6.06309
6.78237;0.49701;5.89541
6.75841;0.2383;5.65107
6.82548;0.21435;5.17197
7.10815;0.06104;4.71683
7.46747;-0.16893;4.23774
7.98011;-0.52825;3.98382
8.12383;-0.64802;3.80655
8.4592;-0.75343;3.71073
8.75624;-0.77259;3.53826
9.11556;-0.84925;3.45202
9.41739;-0.94506;3.3562
9.6761;-0.99297;3.2508
9.87253;-0.9259;2.96813
9.9971;-0.80134;2.70463
10.1217;-0.72947;2.58965
10.1217;-0.70073;2.78608
10.1504;-0.53783;2.91543
10.069;-0.37015;2.81003
10.1073;-0.18809;2.71421
10.1408;0.08499;2.49383
10.1887;0.31017;2.4555
10.0977;0.69823;2.46029
9.97793;1.1294;2.59923
9.76713;1.4456;2.76212
9.44135;1.6516;3.05437
9.17785;2.0014;3.34183
8.78499;2.1978;3.4616
8.5646;2.2313;3.71552
8.49274;2.2793;3.87362
8.3538;2.5188;3.97423
8.09509;2.9021;3.84488
8.24361;2.8206;3.75864
7.96094;3.2279;3.76343
7.86991;3.3764;3.65803
7.68307;3.5201;3.47118
7.63516;3.4866;3.29392
7.7166;3.4099;3.02562
7.69265;3.1656;2.81003
7.72618;2.8398;2.6663
7.9274;2.4517;2.53695
8.00885;2.1116;2.37405
7.90824;1.872;2.32135
7.85554;1.5271;2.2447
7.67348;1.2588;2.08181
7.65911;0.95215;1.95245
7.45789;0.75573;2.00994
7.32374;0.5018;1.9812
7.11294;0.37724;1.96203
7.05545;0.33891;1.79914
6.95005;0.32454;1.53564
6.70092;0.27184;1.69374
6.44221;0.29579;1.68416
6.45658;0.28142;1.59792
6.31764;0.31975;1.67457
6.35118;0.32933;1.79435
6.70092;0.37724;1.77039
7.32374;0.48743;1.66978
7.97531;0.66949;1.70332
8.47357;0.90425;1.70332
8.97183;1.1103;1.70332
9.46051;1.254;1.65062
9.95398;1.4265;1.5548
10.3373;1.5319;1.46856
10.5433;1.6516;1.43024
10.481;1.7666;1.36795
10.3373;1.8001;1.26255
10.1456;1.7954;1.23381
9.91565;1.7427;1.28172
9.63299;1.6708;1.34879
9.3599;1.6133;1.38712
9.16826;1.6804;1.32963
8.85685;1.6229;1.26255
8.86164;1.6995;1.31046
8.93351;1.7283;1.32963
9.21617;1.6708;1.35837
9.64257;1.6181;1.6075
10.1983;1.5462;2.02911
10.7876;1.6804;2.49383
11.4009;1.9822;2.75254
11.947;2.4996;2.73817
12.3686;3.1943;2.46987
12.5746;3.9561;2.16325
12.5603;4.5981;1.95245
12.3543;5.0436;1.71769
12.0716;5.1778;1.40628
11.7602;5.0915;1.0278
11.4392;4.6891;0.6541
11.1086;4.1429;0.44809
10.7732;3.477;0.42893
10.5864;3.0314;0.44809
10.4906;2.5523;0.62056
10.778;2.1786;1.32484
11.5542;1.8672;2.79566
12.7375;1.6756;4.22816
13.9305;1.4265;3.92153
14.5054;1.8241;3.58138
14.6539;2.7823;5.46422
13.9688;3.9513;7.5435
12.819;4.7562;7.4908
11.4104;5.2353;6.27868
9.82942;5.379;5.70377
8.39213;5.2161;5.96727
7.32854;4.8137;6.22119
6.75362;4.234;5.88104
6.50449;3.4914;5.18635
6.41825;2.7584;4.93243
6.31285;2.1786;5.33487
6.27452;1.3977;5.86187
6.60989;0.62637;6.0056
7.02191;-0.17851;5.5313
7.43873;-0.7678;5.08574
7.83159;-1.2565;4.93243
8.08072;-1.4289;4.95638
8.00406;-1.4577;4.87014
7.7693;-1.3571;4.64497
7.52017;-1.2182;4.37188
7.27584;-0.97381;4.25211
7.19918;-0.52825;4.42938
7.28542;0.0275;4.44854
7.60641;0.58804;4.16108
7.97052;1.1869;3.7826
8.25319;1.7714;3.51909
8.48795;2.2505;3.26996
8.67959;2.6002;2.98251
8.76103;2.6817;2.87711
8.77061;2.6577;2.76212
8.79457;2.4469;2.63277
8.81852;2.1116;2.55132
8.91913;1.7091;2.55132
8.98142;1.2827;2.72859
8.94788;0.91383;3.01125
8.84248;0.59762;3.0927
8.77061;0.291;3.01604
8.73229;0.07062;2.85794
8.69875;-0.13539;2.73338
8.45441;-0.25038;2.55132
8.26277;-0.33182;2.67588
8.10946;-0.25996;2.8292
8.01364;-0.18809;2.69026
7.77889;-0.08748;2.84836
7.63037;0.05625;2.96334
7.58246;0.30058;2.85794
7.71181;0.55451;2.80045
7.69744;0.85634;2.78608
7.80763;1.1486;2.81961
7.85554;1.4744;2.88669
7.93699;1.7618;2.93939
8.09988;2.0637;3.00646
8.31547;2.3032;2.94418
8.60293;2.3511;2.8292
8.7802;2.4421;2.64714
9.07724;2.3703;2.54653
9.23534;2.3655;2.43155
9.36469;2.1691;2.37405
9.40302;1.9439;2.35489
9.37907;1.6612;2.26865
9.29762;1.3929;2.28782
9.21617;1.2157;2.29261
9.18264;1.0767;2.22074
9.12994;1.0432;2.19679
9.17785;1.0144;2.25907
9.2545;1.0384;2.30219
9.35032;1.1773;2.23991
9.44135;1.2732;2.1393
9.56591;1.3785;2.14409
9.76713;1.5558;2.16325
9.91565;1.7618;2.08181
9.98752;1.9678;1.84705
10.0402;2.2266;1.57396
10.0163;2.3607;1.25297
9.87733;2.4278;1.0805
9.66652;2.4517;0.95114
9.39344;2.3559;0.83137
9.07724;2.1116;0.80262
8.74666;1.805;0.83137
8.50232;1.3642;0.90802
8.40171;0.82759;0.95114
8.50232;0.20956;1.16194
8.78978;-0.28391;1.4494
9.20659;-0.71031;1.84705
9.7288;-1.084;1.61229
10.2894;-1.3954;1.20985
10.802;-1.5966;0.82658
11.329;-1.8027;0.51037
11.7793;-2.0757;0.32832
12.086;-2.2434;0.30915
12.3495;-2.2626;0.34748
12.5698;-2.0614;0.26603
12.589;-1.5918;0.07919
12.4549;-0.82529;-0.19869
12.0524;0.2383;-0.61071
11.5158;1.0767;-0.84547
11.1086;1.7954;-0.62029
10.8451;2.1499;0.19417
11.0415;2.3751;1.83747
11.5685;2.5571;3.3035
12.2632;2.1978;4.18025
13.2118;1.369;5.01866
14.1604;0.40119;5.23905
15.0132;-0.19288;4.68809
15.3151;-0.32224;3.77781
14.9126;-0.30787;3.3562
13.9113;-0.24079;3.65324
12.7806;-0.14977;4.2569
11.4775;-0.00604;4.93722
10.2702;0.15207;5.48818
9.06286;0.43473;6.0056
7.98969;0.70303;6.4272
7.06982;1.0384;6.44158
6.30327;1.436;6.13496
5.64212;1.9535;5.85229
5.21572;2.4038;5.74689
5.05283;2.6721;5.47859
5.1247;2.8398;5.02345
5.47443;2.7488;4.39105
5.97749;2.5571;3.8353
6.46137;2.1116;3.43286
7.0315;1.5079;3.34183
7.47706;0.93778;3.44723
8.02322;0.33412;3.55263
8.54065;-0.15935;3.48077
9.03412;-0.57616;3.33704
9.51321;-0.83966;3.1454
10.045;-1.108;2.93939
10.5624;-1.2613;2.69984
10.8403;-1.2373;2.53695
11.0224;-1.0409;2.47466
11.0415;-0.66719;2.30698
10.869;-0.22642;2.34531
10.5528;0.32933;2.46508
10.1456;0.82759;2.61839
9.68569;1.2109;2.74296
9.21617;1.5798;2.89627
8.85685;1.8001;3.04
8.55023;1.9439;3.07353
8.29152;2.0972;3.18373
8.0903;2.2409;3.24122
7.89866;2.3607;3.18852
7.62078;2.3607;3.15019
7.93699;2.4421;3.26038
7.54892;2.629;2.92981
7.49622;2.514;3.13103
7.38124;2.5571;3.15977
7.41956;2.4421;2.99209
7.49143;2.3607;2.83399
7.64953;2.2553;2.78129
7.76451;2.1403;2.60881
7.79326;1.963;2.51299
8.02322;1.8816;2.49862
8.07592;1.8193;2.43634
8.32505;1.7427;2.2974
8.40171;1.6181;2.18721
8.55981;1.6181;2.21116
8.70354;1.6325;2.09618
8.79936;1.6181;2.02431
8.91913;1.6037;1.9285
8.94309;1.6085;1.85663
8.87122;1.7235;1.79914
8.65563;1.8289;1.69374
8.40171;1.8912;1.6602
8.16695;1.9439;1.48773
7.91782;1.9822;1.37754
7.66869;2.0014;1.28651
7.56808;2.0589;1.24339
7.52017;2.0493;1.07571
7.64474;2.0397;1.01342
7.90345;2.0589;1.04217
8.12862;1.9774;1.0805
8.36338;1.8816;1.14278
8.54544;1.805;1.20506
8.71312;1.805;1.24818
8.82331;1.7666;1.31525
8.89039;1.781;1.32963
8.94309;1.8385;1.31525
8.91913;1.8433;1.36316
8.84248;1.8912;1.43982
8.77061;1.9583;1.64583
8.71791;2.0684;1.96682
8.78978;2.1499;2.23033
8.98621;2.2697;2.44592
9.27366;2.3559;2.49862
9.70485;2.514;2.64714
10.2941;2.7679;2.72379
10.9505;2.9596;2.68068
11.7506;3.0554;2.59444
12.4836;3.1225;2.52257
12.9962;3.2327;2.49862
13.2549;3.3476;2.38843
13.2454;3.4722;2.08181
13.1112;3.6207;1.59313
12.934;3.6495;0.97989
12.5938;3.6207;0.3906
12.2872;3.477;-0.06454
11.9039;3.1656;-0.25618
11.4919;2.7008;-0.02142
11.4296;2.1595;0.81699
12.0716;1.6037;2.19679
13.2549;1.1582;3.0927
14.1844;0.9809;2.92501
14.8455;1.4935;3.80176
14.9845;2.5859;6.16849
14.4431;3.5824;7.30874
13.4657;4.5406;6.08226
12.1961;5.0724;4.43896
10.3564;5.2832;4.0461
8.50711;5.3215;4.48687
7.19918;5.058;4.52519
6.3416;4.4783;4.10359
5.79543;3.7357;3.75864
5.46006;2.9452;3.84967
5.34508;2.0637;4.14671
5.58942;1.3163;4.20899
5.87688;0.43473;4.02694
6.53803;-0.42285;4.05568
7.28542;-1.1894;4.15629
7.96573;-1.7308;4.34314
8.39213;-1.9943;4.50124
8.64126;-2.0422;4.42938
8.8329;-1.7883;4.19462
8.96704;-1.314;3.93591
9.06765;-0.81571;3.90237
9.23055;-0.30308;3.90716
9.35032;0.1856;3.82571
9.37907;0.69344;3.75864
9.39344;1.1438;3.75864
9.21617;1.6229;3.91195
9.04849;2.0684;3.87362
8.89039;2.2601;3.78739
8.71312;2.3607;3.71073
8.65563;2.2361;3.60533
8.4592;2.1068;3.62449
8.26277;1.9726;3.65324
8.0903;1.7762;3.65803
7.91782;1.5127;3.58617
7.73577;1.3067;3.49993
7.62557;1.1678;3.49514
7.58246;1.0336;3.34662
7.54413;0.88987;3.20289
7.54413;0.85634;3.04958
7.6112;0.80843;2.91543
7.60641;0.73656;2.75733
7.60162;0.64553;2.63756
7.79805;0.57367;2.53695
7.88429;0.5018;2.48904
7.9849;0.42994;2.43634
8.03281;0.33412;2.35489
8.01843;0.24309;2.3501
8.0376;0.21435;2.37885
8.06155;0.20956;2.32135
8.20049;0.17123;2.26865
8.33464;0.19039;2.23033
8.48795;0.20956;2.1393
8.68438;0.31017;2.0866
8.88081;0.41557;2.05306
9.05328;0.5066;2.06743
9.22575;0.67428;1.99557
9.31199;0.77489;1.84226
9.38865;0.83717;1.63146
9.42697;0.90425;1.56917
9.43177;0.90904;1.62187
9.40781;0.93299;1.57396
9.38386;0.99527;1.52606
9.40781;1.024;1.49252
9.47968;1.0959;1.35358
9.62819;1.1821;1.2913
9.80546;1.3306;1.34879
9.89649;1.5319;1.42545
10.0306;1.7043;1.51168
10.0738;1.896;1.49731
10.1696;2.011;1.49731
10.1887;2.1499;1.4494
10.0977;2.2601;1.30567
9.91086;2.3703;1.33921
9.63299;2.3703;1.50689
9.31678;2.3559;1.73207
9.00058;2.3511;1.93329
8.7227;2.2218;1.91891
8.51669;2.0493;1.89017
8.4592;1.8289;2.01473
8.61251;1.6373;2.07702
8.94788;1.2971;2.00515
9.34553;0.94257;1.9812
9.81504;0.65032;1.99078
10.2654;0.32933;1.76081
10.7732;-0.14018;1.31046
11.3194;-0.71031;0.86011
11.7745;-1.1798;0.61577
12.062;-1.5344;0.63494
12.1626;-1.7308;0.63015
12.177;-1.7787;0.4433
12.0668;-1.5439;0.11751
11.9231;-1.1127;-0.16036
11.6452;-0.44201;-0.32325
11.3194;0.4539;-0.41907
11.0703;1.2684;-0.35679
11.1373;1.8577;0.2852
11.6116;2.6194;2.22554
12.2968;3.3237;4.05568
12.9915;3.2997;4.86056
14.055;2.4757;5.37319
15.2432;1.2061;4.72162
15.6552;0.41557;3.16935
14.927;-0.15935;2.59923
13.4514;-0.77259;3.27955
11.9231;-1.2709;4.27127
10.5672;-1.6493;5.11448
9.26408;-1.7978;5.71814
8.21486;-1.702;5.9529
7.37165;-1.4385;6.39367
6.98359;-1.0505;6.60447
6.87339;-0.34619;5.99602
6.94526;0.7174;4.90368
7.17043;1.9295;4.23295
7.34291;3.0793;4.3096
7.25188;3.7788;4.64018
7.04587;4.0519;4.76953
6.95484;4.0902;4.53957
6.89256;3.8507;4.05089
6.93568;3.3045;3.64366
7.17522;2.5475;3.3562
7.62078;1.757;3.23164
8.14779;0.94736;3.26517
8.67479;0.32933;3.31787
9.24971;-0.25517;3.19331
9.94919;-0.71989;2.78129
10.4187;-0.91153;2.3501
11.1565;-1.0936;1.81351
11.8177;-0.9259;1.3967
11.8512;-0.6624;1.45419
11.1661;-0.26954;1.99557
10.3421;0.06583;2.46987
9.63778;0.38203;2.97772
8.97662;0.74614;3.15019
8.48795;1.1869;3.0927
8.12383;1.6277;3.03521
7.83159;2.0493;2.98251
7.62557;2.3847;2.87231
7.44831;2.605;2.87711
7.42915;2.6577;2.93939
7.49622;2.6194;2.99688
7.66869;2.5955;2.96334
7.86033;2.5475;2.84357
8.03281;2.5523;2.60881
8.32985;2.5044;2.26865
8.64126;2.399;2.07222
8.85206;2.2074;2.09139
8.92392;1.9918;2.06264
8.76582;1.757;2.09139
8.70354;1.5414;2.05306
8.54544;1.3881;1.89017
8.46878;1.1007;1.8183
8.31547;1.0623;1.79435
8.31547;1.0384;1.77039
8.12862;1.048;1.73207
8.01364;1.1438;1.75602
7.83159;1.3354;1.64583
7.68307;1.4552;1.57876
7.5058;1.5319;1.55959
7.54413;1.5702;1.60271
7.49143;1.7331;1.73686
7.52017;1.7954;1.65541
7.5058;1.8672;1.6075
7.58725;1.9056;1.55001
7.61599;1.8241;1.46856
7.63516;1.8241;1.43503
7.74535;1.8289;1.37754
7.97052;1.8097;1.30088
8.21007;1.7666;1.23381
8.4592;1.7522;1.32004
8.69396;1.7043;1.39191
8.89518;1.6564;1.42065
9.0437;1.6037;1.38712
9.10598;1.5558;1.3967
9.08203;1.5846;1.47815
9.02933;1.6612;1.54043
8.92871;1.7427;1.64104
8.87601;1.8768;1.69374
8.8329;2.0972;1.79914
9.03891;2.3511;2.00036
9.47968;2.629;2.32615
9.99231;2.8877;2.44592
10.4379;3.065;2.46029
10.9505;3.1895;2.63277
11.4583;3.3093;2.92981
12.0524;3.3189;2.99688
12.6177;3.3572;2.94418
12.8573;3.568;2.7717
12.9483;3.8076;2.42676
12.9723;4.0184;1.83268
12.819;4.1142;1.04696
12.5315;4.119;0.46246
12.1482;4.0184;0.28041
11.8512;3.7213;0.28999
11.7506;3.247;0.29478
11.9039;2.7967;0.71159
12.7759;2.3511;2.38843
14.0886;1.7522;3.22205
14.9605;0.95215;1.79435
15.4396;1.0288;2.40759
15.1282;1.8577;6.07267
13.9449;2.6673;8.11362
12.795;3.3333;6.47991
11.7937;3.6974;4.11796
10.251;3.6399;3.20768
8.49753;3.5872;3.36578
7.31416;3.4626;4.18025
6.52845;3.0841;4.74079
5.90562;2.399;4.82223
5.8098;1.6373;5.19114
6.02539;1.0623;5.70856
6.38951;0.58804;6.04872
7.01233;0.24309;5.97685
7.77889;0.03708;5.35403
8.26756;-0.1306;4.51561
8.50711;-0.36057;3.9934
8.48316;-0.62407;4.01256
8.37776;-0.79654;4.18504
8.21965;-0.87799;4.06047
8.06155;-0.78217;3.81613
7.8795;-0.4516;3.59575
7.89387;-0.04436;3.59575
7.99927;0.31975;3.59575
8.24361;0.66949;3.72031
8.52148;1.0863;4.07005
8.81852;1.6373;4.2569
8.97662;2.3128;4.21857
9.1491;2.9117;3.82092
9.15389;3.4099;3.66282
9.19701;3.6686;3.55263
9.0964;3.6543;3.22205
8.9383;3.4626;2.85794
8.77061;3.0506;2.70463
8.57418;2.5811;2.74296
8.34901;2.0541;2.7717
8.08551;1.551;2.70463
8.01843;1.1246;2.68068
7.89866;0.81322;2.64714
7.91303;0.44431;2.4028
7.86991;0.11374;2.32135
7.9274;-0.15935;2.38364
7.86991;-0.37973;2.32135
7.99448;-0.50909;2.29261
7.97531;-0.52346;2.30698
8.13821;-0.54262;2.38364
8.12383;-0.45639;2.37885
8.09988;-0.33661;2.47466
8.06155;-0.15935;2.46987
8.09509;0.09457;2.39322
8.0903;0.41557;2.38843
8.11425;0.73656;2.46987
8.18612;1.0815;2.55132
8.27715;1.2875;2.58007
8.38734;1.5271;2.54174
8.48795;1.7043;2.4555
8.57418;1.8241;2.35968
8.73229;1.9247;2.23033
8.76582;1.9103;2.12493
8.87601;1.9583;2.06743
9.03891;1.9103;1.94766
9.24492;1.9391;1.84705
9.51321;1.9583;1.75602
9.79109;1.9439;1.73207
10.045;1.963;1.72728
10.3756;2.0158;1.72728
10.5145;2.0158;1.70811
10.7014;2.011;1.78477
10.7637;1.9774;1.86621
10.663;1.8864;1.89017
10.5576;1.8145;1.82789
10.3756;1.7043;1.75602
10.0594;1.5702;1.52126
9.66652;1.3929;1.33921
9.2018;1.1869;1.17152
8.77061;1.0528;1.1859
8.36338;0.96653;1.16194
8.06155;0.91862;1.10924
7.97531;0.90904;1.023
8.10467;0.88029;1.01821
8.38255;0.81322;1.16673
8.73708;0.70782;1.47335
9.2018;0.54013;1.69374
9.6761;0.32933;1.78477
10.1169;0.14248;1.51647
10.5241;-0.06832;1.10445
10.8595;-0.26954;0.66847
11.1613;-0.43722;0.51516
11.4056;-0.49951;0.57265
11.7171;-0.56179;0.59661
11.8847;-0.51388;0.58703
11.8751;-0.31266;0.66368
11.7314;0.10895;0.74513
11.4009;0.70782;0.75471
10.8978;1.1965;0.71159
10.5672;1.5223;0.81699
10.8499;1.7187;1.42545
11.4823;2.2457;2.51778
11.9566;2.6529;3.3035
12.2201;2.4613;4.71683
12.9915;1.7139;6.111
14.2275;0.88029;5.60316
15.157;0.5018;3.19331
15.1713;0.28621;1.93329
13.9976;0.12811;2.20158
12.5363;0.02271;2.72859
11.1613;0.03708;3.29871
9.7863;0.07062;3.79697
8.57898;0.09936;4.24253
7.57287;0.15207;4.86535
6.7632;0.32454;5.55525
6.26973;0.51618;5.76605
5.92479;0.94257;5.77563
5.91999;1.5606;5.67023
6.11642;2.1882;5.37319
6.37034;2.8302;4.91326
6.6051;3.3428;4.36709
6.89735;3.6447;3.80655
7.26625;3.6878;3.42327
7.7166;3.568;3.11186
8.12383;3.2662;2.90106
8.58377;2.7919;2.97292
8.8856;2.2888;2.87711
9.18264;1.757;2.8292
9.42697;1.2157;2.76691
9.79109;0.68865;2.52257
9.95877;0.26226;2.50341
10.1935;-0.19288;2.53695
10.3612;-0.52825;2.49383
10.572;-0.74384;2.33573
10.6966;-0.74384;2.25428
10.5097;-0.56179;2.38843
10.1504;-0.25517;2.61839
9.88691;0.01792;2.84357
9.63778;0.38203;3.03521
9.45572;0.77968;3.17894
9.24971;1.1821;3.26517
9.14431;1.5319;3.32746
9.00537;1.8193;3.37536
8.86643;2.0349;3.40411
8.7802;2.1307;3.43286
8.65084;2.193;3.52388
8.53107;2.1307;3.57179
8.28194;2.0589;3.48556
8.14779;1.9247;3.39932
8.10467;1.8001;3.27955
8.04239;1.6373;3.06874
8.0376;1.5223;2.92022
8.05197;1.4025;2.7717
8.13821;1.3354;2.62798
8.31547;1.369;2.50341
8.37776;1.4312;2.46508
8.47836;1.4983;2.43155
8.58856;1.6468;2.45071
8.80415;1.781;2.39322
8.97183;1.9247;2.30219
9.0964;2.0924;2.20637
9.18264;2.2218;2.1393
9.2545;2.3463;2.03869
9.12994;2.4469;1.97161
8.91434;2.5571;1.88059
8.73229;2.5907;1.8183
8.48316;2.6002;1.63146
8.32026;2.5667;1.49731
8.13821;2.4948;1.44461
7.95136;2.3847;1.32484
7.80284;2.2457;1.32484
7.8268;2.1068;1.37274
7.86991;1.9535;1.46856
7.99927;1.8193;1.51168
8.17174;1.7187;1.6075
8.35859;1.6277;1.65062
8.55502;1.5606;1.62667
8.71312;1.4887;1.64583
8.86643;1.4552;1.67457
8.95267;1.3785;1.64583
8.97183;1.2779;1.65062
8.96704;1.23;1.77039
8.89518;1.1725;1.82789
8.85685;1.139;1.83268
8.70354;1.23;1.86142
8.69396;1.4121;1.98599
8.60772;1.6995;2.12493
8.76103;1.9487;2.29261
9.0437;2.2888;2.49862
9.52279;2.5667;2.44113
9.9444;2.7919;2.37405
10.3421;2.8302;2.34531
10.6678;2.7919;2.32135
10.9457;2.7296;2.22554
11.1805;2.7296;2.04348
11.3194;2.744;1.83747
11.3386;2.7248;1.66499
11.1996;2.6386;1.49252
10.9409;2.4613;1.25297
10.5816;2.1834;1.03738
10.1744;1.8433;0.90802
9.79588;1.46;0.8649
9.6234;1.1151;0.9751
9.81983;0.78926;1.32963
10.5481;0.52097;1.88059
11.7506;0.40119;2.57048
13.0058;0.48264;3.13582
14.2036;0.89466;4.20899
14.8408;1.7906;5.78043
14.8455;2.7967;6.49428
14.5437;3.774;6.09184
13.8538;4.6268;5.41152
12.7232;5.2401;5.20551
11.444;5.3886;5.32049
10.3852;5.1874;5.08574
9.16347;4.6939;4.44854
8.00406;4.0184;4.04131
6.89735;3.271;4.0461
6.11163;2.4326;4.11796
5.73794;1.4983;4.01735
5.76668;0.5593;3.76822
6.08768;-0.26475;3.42807
6.4997;-0.88278;3.08312
6.83028;-1.314;2.8819
7.14169;-1.5583;2.85315
7.4004;-1.5871;3.03521
7.66869;-1.4625;3.22685
8.06155;-1.1655;3.30829
8.42087;-0.63844;3.38495
8.75145;0.01792;3.44244
9.0964;0.74614;3.42807
9.45093;1.4792;3.4089
9.64257;2.193;3.40411
9.77671;2.8446;3.43286
9.93003;3.3716;3.32746
10.0929;3.7261;3.1454
10.136;3.8938;3.07353
10.0833;3.98;2.94418
9.98273;3.8459;2.69505
9.75276;3.5441;2.53695
9.53238;3.156;2.42196
9.19222;2.7344;2.39801
8.87122;2.2457;2.5609
8.56939;1.872;2.73338
8.32026;1.4073;2.59444
8.07113;1.0096;2.75254
7.94178;0.7701;2.81482
7.94178;0.612;2.83878
7.98969;0.47785;2.91543
7.89387;0.54971;2.86752
7.8268;0.57846;2.91543
7.85075;0.62637;3.02562
7.91782;0.69823;3.10228
8.02802;0.82759;3.11665
8.1957;0.96174;3.05916
8.41129;1.0863;2.9346
8.63168;1.2157;2.79566
8.84727;1.3115;2.64714
9.05807;1.3642;2.51778
9.24013;1.4073;2.40759
9.39344;1.3929;2.30219
9.51321;1.3642;2.18242
9.55633;1.3354;2.06743
9.518;1.2827;1.96203
9.41739;1.2444;1.89017
9.2545;1.1678;1.80872
9.11556;1.0959;1.70811
8.84248;1.0671;1.56438
8.65563;0.96174;1.5548
8.48795;0.90904;1.61229
8.36817;0.89945;1.65062
8.34422;0.92341;1.67457
8.36817;0.9282;1.70811
8.48316;1.0144;1.75123
8.59814;1.1055;1.72248
8.76103;1.1821;1.75602
8.98142;1.2684;1.82789
9.17785;1.3306;1.89017
9.36948;1.3738;1.9285
9.55633;1.4025;1.9812
9.69048;1.4265;1.95724
9.7288;1.436;1.89975
9.70485;1.4696;1.9285
9.518;1.4983;1.9285
9.28325;1.5175;1.90933
8.991;1.4983;1.95724
8.68438;1.4792;1.95724
8.4065;1.4648;1.90933
8.19091;1.4312;1.93808
8.09988;1.3977;1.84226
8.13342;1.3258;1.82789
8.27715;1.2779;1.85663
8.50711;1.2827;1.86621
8.73708;1.2923;1.97641
8.93351;1.2588;2.02431
9.11556;1.1773;2.06264
9.24492;0.99527;2.16804
9.29762;0.81322;2.25428
9.29283;0.68386;2.23512
9.28325;0.57367;2.17283
9.21617;0.5018;2.10576
9.22096;0.40119;2.12972
9.23055;0.27184;2.20637
9.28325;0.17123;2.36926
9.4126;0.12332;2.46508
9.60903;0.15207;2.45071
9.88212;0.23351;2.35489
10.0833;0.42036;2.28782
10.2031;0.67428;2.18242
10.2366;0.91862;2.06264
10.1744;1.139;1.9237
10.0258;1.2827;1.76081
9.84858;1.345;1.68416
9.66652;1.3546;1.66499
9.50363;1.3402;1.7129
9.49884;1.3785;1.77519
9.55154;1.3546;1.69853
9.67131;1.3546;1.78956
9.85337;1.3258;2.12493
10.1408;1.2252;2.55611
10.6247;1.1534;3.09749
11.2859;1.3306;3.81613
12.0428;1.5941;4.53957
12.6992;1.7331;4.8941
13.2549;1.6373;5.63191
14.1796;1.0336;7.40935
15.1426;0.06104;8.39629
15.6792;-0.49471;7.04045
15.2911;-0.10665;5.02345
13.8394;0.77489;4.29044
11.5781;1.8097;4.70725
9.42218;2.7536;5.03783
7.76451;3.5536;5.18635
6.70571;4.2387;5.26779
6.13559;4.7418;5.26779
5.97749;5.0053;5.31091
6.0781;5.1299;5.38757
6.45179;5.0053;5.5265
6.94526;4.6029;5.56483
7.51538;4.0854;5.37799
8.143;3.6399;4.97075
8.69396;3.1512;4.48687
9.06765;2.7008;3.95986
9.31199;2.3032;3.61012
9.34074;1.9487;3.48556
9.26408;1.666;3.48556
9.11556;1.5079;3.57659
8.90476;1.4792;3.6724
8.63168;1.6181;3.69157
8.34901;1.8577;3.64366
8.04718;2.1212;3.72031
7.76451;2.3367;3.96944
7.48185;2.5859;4.30481
7.26625;2.811;4.62101
7.1369;3.0458;4.88931
7.08899;3.3093;5.09053
7.10815;3.5632;5.21509
7.12732;3.7692;5.32049
7.16564;3.9369;5.40194
7.17043;4.0615;5.37799
7.01712;4.1238;5.24863
7.01712;4.004;5.16718
7.10336;3.7884;5.08095
7.22793;3.5105;5.01387
7.47706;3.2422;5.05699
7.74535;3.0602;5.10969
8.0376;2.8829;5.10969
8.32505;2.7392;5.10969
8.55502;2.6481;5.10969
8.75624;2.5092;5.13844
8.86643;2.4326;5.18635
